label,gender,profession,ideology_binary,ideology_multiclass
03056ef7c5f0da9e1c55b15d5fdd4f04,male,journalist,left,moderate_left
03056ef7c5f0da9e1c55b15d5fdd4f04,male,journalist,left,moderate_left
03056ef7c5f0da9e1c55b15d5fdd4f04,male,journalist,left,moderate_left
03056ef7c5f0da9e1c55b15d5fdd4f04,male,journalist,left,moderate_left
03056ef7c5f0da9e1c55b15d5fdd4f04,male,journalist,left,moderate_left
03056ef7c5f0da9e1c55b15d5fdd4f04,male,journalist,left,moderate_left
035d37b65d1890cc06c607e47461ede2,male,journalist,right,moderate_right
035d37b65d1890cc06c607e47461ede2,male,journalist,right,moderate_right
035d37b65d1890cc06c607e47461ede2,male,journalist,right,moderate_right
035d37b65d1890cc06c607e47461ede2,male,journalist,right,moderate_right
035d37b65d1890cc06c607e47461ede2,male,journalist,right,moderate_right
035d37b65d1890cc06c607e47461ede2,male,journalist,right,moderate_right
035d37b65d1890cc06c607e47461ede2,male,journalist,right,moderate_right
035d37b65d1890cc06c607e47461ede2,male,journalist,right,moderate_right
035d37b65d1890cc06c607e47461ede2,male,journalist,right,moderate_right
035d37b65d1890cc06c607e47461ede2,male,journalist,right,moderate_right
035d37b65d1890cc06c607e47461ede2,male,journalist,right,moderate_right
035d37b65d1890cc06c607e47461ede2,male,journalist,right,moderate_right
035d37b65d1890cc06c607e47461ede2,male,journalist,right,moderate_right
035d37b65d1890cc06c607e47461ede2,male,journalist,right,moderate_right
035d37b65d1890cc06c607e47461ede2,male,journalist,right,moderate_right
035d37b65d1890cc06c607e47461ede2,male,journalist,right,moderate_right
035d37b65d1890cc06c607e47461ede2,male,journalist,right,moderate_right
035d37b65d1890cc06c607e47461ede2,male,journalist,right,moderate_right
035d37b65d1890cc06c607e47461ede2,male,journalist,right,moderate_right
035d37b65d1890cc06c607e47461ede2,male,journalist,right,moderate_right
035d37b65d1890cc06c607e47461ede2,male,journalist,right,moderate_right
035d37b65d1890cc06c607e47461ede2,male,journalist,right,moderate_right
035d37b65d1890cc06c607e47461ede2,male,journalist,right,moderate_right
035d37b65d1890cc06c607e47461ede2,male,journalist,right,moderate_right
035d37b65d1890cc06c607e47461ede2,male,journalist,right,moderate_right
035d37b65d1890cc06c607e47461ede2,male,journalist,right,moderate_right
035d37b65d1890cc06c607e47461ede2,male,journalist,right,moderate_right
035d37b65d1890cc06c607e47461ede2,male,journalist,right,moderate_right
035d37b65d1890cc06c607e47461ede2,male,journalist,right,moderate_right
035d37b65d1890cc06c607e47461ede2,male,journalist,right,moderate_right
035d37b65d1890cc06c607e47461ede2,male,journalist,right,moderate_right
035d37b65d1890cc06c607e47461ede2,male,journalist,right,moderate_right
035d37b65d1890cc06c607e47461ede2,male,journalist,right,moderate_right
035d37b65d1890cc06c607e47461ede2,male,journalist,right,moderate_right
035d37b65d1890cc06c607e47461ede2,male,journalist,right,moderate_right
035d37b65d1890cc06c607e47461ede2,male,journalist,right,moderate_right
035d37b65d1890cc06c607e47461ede2,male,journalist,right,moderate_right
035d37b65d1890cc06c607e47461ede2,male,journalist,right,moderate_right
035d37b65d1890cc06c607e47461ede2,male,journalist,right,moderate_right
035d37b65d1890cc06c607e47461ede2,male,journalist,right,moderate_right
035d37b65d1890cc06c607e47461ede2,male,journalist,right,moderate_right
035d37b65d1890cc06c607e47461ede2,male,journalist,right,moderate_right
035d37b65d1890cc06c607e47461ede2,male,journalist,right,moderate_right
035d37b65d1890cc06c607e47461ede2,male,journalist,right,moderate_right
035d37b65d1890cc06c607e47461ede2,male,journalist,right,moderate_right
035d37b65d1890cc06c607e47461ede2,male,journalist,right,moderate_right
035d37b65d1890cc06c607e47461ede2,male,journalist,right,moderate_right
035d37b65d1890cc06c607e47461ede2,male,journalist,right,moderate_right
035d37b65d1890cc06c607e47461ede2,male,journalist,right,moderate_right
035d37b65d1890cc06c607e47461ede2,male,journalist,right,moderate_right
035d37b65d1890cc06c607e47461ede2,male,journalist,right,moderate_right
035d37b65d1890cc06c607e47461ede2,male,journalist,right,moderate_right
035d37b65d1890cc06c607e47461ede2,male,journalist,right,moderate_right
035d37b65d1890cc06c607e47461ede2,male,journalist,right,moderate_right
035d37b65d1890cc06c607e47461ede2,male,journalist,right,moderate_right
035d37b65d1890cc06c607e47461ede2,male,journalist,right,moderate_right
035d37b65d1890cc06c607e47461ede2,male,journalist,right,moderate_right
035d37b65d1890cc06c607e47461ede2,male,journalist,right,moderate_right
035d37b65d1890cc06c607e47461ede2,male,journalist,right,moderate_right
035d37b65d1890cc06c607e47461ede2,male,journalist,right,moderate_right
035d37b65d1890cc06c607e47461ede2,male,journalist,right,moderate_right
035d37b65d1890cc06c607e47461ede2,male,journalist,right,moderate_right
035d37b65d1890cc06c607e47461ede2,male,journalist,right,moderate_right
035d37b65d1890cc06c607e47461ede2,male,journalist,right,moderate_right
035d37b65d1890cc06c607e47461ede2,male,journalist,right,moderate_right
035d37b65d1890cc06c607e47461ede2,male,journalist,right,moderate_right
035d37b65d1890cc06c607e47461ede2,male,journalist,right,moderate_right
035d37b65d1890cc06c607e47461ede2,male,journalist,right,moderate_right
035d37b65d1890cc06c607e47461ede2,male,journalist,right,moderate_right
035d37b65d1890cc06c607e47461ede2,male,journalist,right,moderate_right
035d37b65d1890cc06c607e47461ede2,male,journalist,right,moderate_right
035d37b65d1890cc06c607e47461ede2,male,journalist,right,moderate_right
035d37b65d1890cc06c607e47461ede2,male,journalist,right,moderate_right
035d37b65d1890cc06c607e47461ede2,male,journalist,right,moderate_right
035d37b65d1890cc06c607e47461ede2,male,journalist,right,moderate_right
035d37b65d1890cc06c607e47461ede2,male,journalist,right,moderate_right
035d37b65d1890cc06c607e47461ede2,male,journalist,right,moderate_right
035d37b65d1890cc06c607e47461ede2,male,journalist,right,moderate_right
035d37b65d1890cc06c607e47461ede2,male,journalist,right,moderate_right
035d37b65d1890cc06c607e47461ede2,male,journalist,right,moderate_right
05b2de2e9daf8641fabae3d01a2e166a,male,journalist,left,moderate_left
05b2de2e9daf8641fabae3d01a2e166a,male,journalist,left,moderate_left
05b2de2e9daf8641fabae3d01a2e166a,male,journalist,left,moderate_left
05b2de2e9daf8641fabae3d01a2e166a,male,journalist,left,moderate_left
05b2de2e9daf8641fabae3d01a2e166a,male,journalist,left,moderate_left
05b2de2e9daf8641fabae3d01a2e166a,male,journalist,left,moderate_left
05b2de2e9daf8641fabae3d01a2e166a,male,journalist,left,moderate_left
05b2de2e9daf8641fabae3d01a2e166a,male,journalist,left,moderate_left
05b2de2e9daf8641fabae3d01a2e166a,male,journalist,left,moderate_left
05b2de2e9daf8641fabae3d01a2e166a,male,journalist,left,moderate_left
05b2de2e9daf8641fabae3d01a2e166a,male,journalist,left,moderate_left
05b2de2e9daf8641fabae3d01a2e166a,male,journalist,left,moderate_left
05b2de2e9daf8641fabae3d01a2e166a,male,journalist,left,moderate_left
05b2de2e9daf8641fabae3d01a2e166a,male,journalist,left,moderate_left
05b2de2e9daf8641fabae3d01a2e166a,male,journalist,left,moderate_left
05b2de2e9daf8641fabae3d01a2e166a,male,journalist,left,moderate_left
05b2de2e9daf8641fabae3d01a2e166a,male,journalist,left,moderate_left
05b2de2e9daf8641fabae3d01a2e166a,male,journalist,left,moderate_left
05b2de2e9daf8641fabae3d01a2e166a,male,journalist,left,moderate_left
05b2de2e9daf8641fabae3d01a2e166a,male,journalist,left,moderate_left
05b2de2e9daf8641fabae3d01a2e166a,male,journalist,left,moderate_left
05b2de2e9daf8641fabae3d01a2e166a,male,journalist,left,moderate_left
05b2de2e9daf8641fabae3d01a2e166a,male,journalist,left,moderate_left
05b2de2e9daf8641fabae3d01a2e166a,male,journalist,left,moderate_left
05b2de2e9daf8641fabae3d01a2e166a,male,journalist,left,moderate_left
05b2de2e9daf8641fabae3d01a2e166a,male,journalist,left,moderate_left
05b2de2e9daf8641fabae3d01a2e166a,male,journalist,left,moderate_left
05b2de2e9daf8641fabae3d01a2e166a,male,journalist,left,moderate_left
05b2de2e9daf8641fabae3d01a2e166a,male,journalist,left,moderate_left
05b2de2e9daf8641fabae3d01a2e166a,male,journalist,left,moderate_left
05b2de2e9daf8641fabae3d01a2e166a,male,journalist,left,moderate_left
05b2de2e9daf8641fabae3d01a2e166a,male,journalist,left,moderate_left
05b2de2e9daf8641fabae3d01a2e166a,male,journalist,left,moderate_left
05b2de2e9daf8641fabae3d01a2e166a,male,journalist,left,moderate_left
05b2de2e9daf8641fabae3d01a2e166a,male,journalist,left,moderate_left
05b2de2e9daf8641fabae3d01a2e166a,male,journalist,left,moderate_left
05b2de2e9daf8641fabae3d01a2e166a,male,journalist,left,moderate_left
05b2de2e9daf8641fabae3d01a2e166a,male,journalist,left,moderate_left
05b2de2e9daf8641fabae3d01a2e166a,male,journalist,left,moderate_left
05b2de2e9daf8641fabae3d01a2e166a,male,journalist,left,moderate_left
05b2de2e9daf8641fabae3d01a2e166a,male,journalist,left,moderate_left
05b2de2e9daf8641fabae3d01a2e166a,male,journalist,left,moderate_left
05b2de2e9daf8641fabae3d01a2e166a,male,journalist,left,moderate_left
05b2de2e9daf8641fabae3d01a2e166a,male,journalist,left,moderate_left
05b2de2e9daf8641fabae3d01a2e166a,male,journalist,left,moderate_left
05b2de2e9daf8641fabae3d01a2e166a,male,journalist,left,moderate_left
05b2de2e9daf8641fabae3d01a2e166a,male,journalist,left,moderate_left
05b2de2e9daf8641fabae3d01a2e166a,male,journalist,left,moderate_left
05b2de2e9daf8641fabae3d01a2e166a,male,journalist,left,moderate_left
05b2de2e9daf8641fabae3d01a2e166a,male,journalist,left,moderate_left
05b2de2e9daf8641fabae3d01a2e166a,male,journalist,left,moderate_left
05b2de2e9daf8641fabae3d01a2e166a,male,journalist,left,moderate_left
05b2de2e9daf8641fabae3d01a2e166a,male,journalist,left,moderate_left
05b2de2e9daf8641fabae3d01a2e166a,male,journalist,left,moderate_left
05b2de2e9daf8641fabae3d01a2e166a,male,journalist,left,moderate_left
05b2de2e9daf8641fabae3d01a2e166a,male,journalist,left,moderate_left
05b2de2e9daf8641fabae3d01a2e166a,male,journalist,left,moderate_left
05b2de2e9daf8641fabae3d01a2e166a,male,journalist,left,moderate_left
05b2de2e9daf8641fabae3d01a2e166a,male,journalist,left,moderate_left
05b2de2e9daf8641fabae3d01a2e166a,male,journalist,left,moderate_left
05b2de2e9daf8641fabae3d01a2e166a,male,journalist,left,moderate_left
05b2de2e9daf8641fabae3d01a2e166a,male,journalist,left,moderate_left
05b2de2e9daf8641fabae3d01a2e166a,male,journalist,left,moderate_left
05b2de2e9daf8641fabae3d01a2e166a,male,journalist,left,moderate_left
05b2de2e9daf8641fabae3d01a2e166a,male,journalist,left,moderate_left
05b2de2e9daf8641fabae3d01a2e166a,male,journalist,left,moderate_left
05b2de2e9daf8641fabae3d01a2e166a,male,journalist,left,moderate_left
05b2de2e9daf8641fabae3d01a2e166a,male,journalist,left,moderate_left
05b2de2e9daf8641fabae3d01a2e166a,male,journalist,left,moderate_left
05b2de2e9daf8641fabae3d01a2e166a,male,journalist,left,moderate_left
05b2de2e9daf8641fabae3d01a2e166a,male,journalist,left,moderate_left
05b2de2e9daf8641fabae3d01a2e166a,male,journalist,left,moderate_left
05b2de2e9daf8641fabae3d01a2e166a,male,journalist,left,moderate_left
05b2de2e9daf8641fabae3d01a2e166a,male,journalist,left,moderate_left
05b2de2e9daf8641fabae3d01a2e166a,male,journalist,left,moderate_left
05b2de2e9daf8641fabae3d01a2e166a,male,journalist,left,moderate_left
05b2de2e9daf8641fabae3d01a2e166a,male,journalist,left,moderate_left
05b2de2e9daf8641fabae3d01a2e166a,male,journalist,left,moderate_left
05b2de2e9daf8641fabae3d01a2e166a,male,journalist,left,moderate_left
05b2de2e9daf8641fabae3d01a2e166a,male,journalist,left,moderate_left
05d98a214dadabf11418cac2e29be9bc,male,journalist,left,moderate_left
05d98a214dadabf11418cac2e29be9bc,male,journalist,left,moderate_left
05d98a214dadabf11418cac2e29be9bc,male,journalist,left,moderate_left
05d98a214dadabf11418cac2e29be9bc,male,journalist,left,moderate_left
05d98a214dadabf11418cac2e29be9bc,male,journalist,left,moderate_left
05d98a214dadabf11418cac2e29be9bc,male,journalist,left,moderate_left
05d98a214dadabf11418cac2e29be9bc,male,journalist,left,moderate_left
05d98a214dadabf11418cac2e29be9bc,male,journalist,left,moderate_left
05d98a214dadabf11418cac2e29be9bc,male,journalist,left,moderate_left
05d98a214dadabf11418cac2e29be9bc,male,journalist,left,moderate_left
05d98a214dadabf11418cac2e29be9bc,male,journalist,left,moderate_left
05d98a214dadabf11418cac2e29be9bc,male,journalist,left,moderate_left
05d98a214dadabf11418cac2e29be9bc,male,journalist,left,moderate_left
05d98a214dadabf11418cac2e29be9bc,male,journalist,left,moderate_left
05d98a214dadabf11418cac2e29be9bc,male,journalist,left,moderate_left
05d98a214dadabf11418cac2e29be9bc,male,journalist,left,moderate_left
05d98a214dadabf11418cac2e29be9bc,male,journalist,left,moderate_left
05d98a214dadabf11418cac2e29be9bc,male,journalist,left,moderate_left
05d98a214dadabf11418cac2e29be9bc,male,journalist,left,moderate_left
05d98a214dadabf11418cac2e29be9bc,male,journalist,left,moderate_left
05d98a214dadabf11418cac2e29be9bc,male,journalist,left,moderate_left
05d98a214dadabf11418cac2e29be9bc,male,journalist,left,moderate_left
05d98a214dadabf11418cac2e29be9bc,male,journalist,left,moderate_left
05d98a214dadabf11418cac2e29be9bc,male,journalist,left,moderate_left
05d98a214dadabf11418cac2e29be9bc,male,journalist,left,moderate_left
05d98a214dadabf11418cac2e29be9bc,male,journalist,left,moderate_left
05d98a214dadabf11418cac2e29be9bc,male,journalist,left,moderate_left
05d98a214dadabf11418cac2e29be9bc,male,journalist,left,moderate_left
05d98a214dadabf11418cac2e29be9bc,male,journalist,left,moderate_left
05d98a214dadabf11418cac2e29be9bc,male,journalist,left,moderate_left
05d98a214dadabf11418cac2e29be9bc,male,journalist,left,moderate_left
05d98a214dadabf11418cac2e29be9bc,male,journalist,left,moderate_left
05d98a214dadabf11418cac2e29be9bc,male,journalist,left,moderate_left
05d98a214dadabf11418cac2e29be9bc,male,journalist,left,moderate_left
05d98a214dadabf11418cac2e29be9bc,male,journalist,left,moderate_left
05d98a214dadabf11418cac2e29be9bc,male,journalist,left,moderate_left
05d98a214dadabf11418cac2e29be9bc,male,journalist,left,moderate_left
05d98a214dadabf11418cac2e29be9bc,male,journalist,left,moderate_left
05d98a214dadabf11418cac2e29be9bc,male,journalist,left,moderate_left
05d98a214dadabf11418cac2e29be9bc,male,journalist,left,moderate_left
05d98a214dadabf11418cac2e29be9bc,male,journalist,left,moderate_left
05d98a214dadabf11418cac2e29be9bc,male,journalist,left,moderate_left
05d98a214dadabf11418cac2e29be9bc,male,journalist,left,moderate_left
05d98a214dadabf11418cac2e29be9bc,male,journalist,left,moderate_left
05d98a214dadabf11418cac2e29be9bc,male,journalist,left,moderate_left
05d98a214dadabf11418cac2e29be9bc,male,journalist,left,moderate_left
05d98a214dadabf11418cac2e29be9bc,male,journalist,left,moderate_left
05d98a214dadabf11418cac2e29be9bc,male,journalist,left,moderate_left
05d98a214dadabf11418cac2e29be9bc,male,journalist,left,moderate_left
05d98a214dadabf11418cac2e29be9bc,male,journalist,left,moderate_left
05d98a214dadabf11418cac2e29be9bc,male,journalist,left,moderate_left
05d98a214dadabf11418cac2e29be9bc,male,journalist,left,moderate_left
05d98a214dadabf11418cac2e29be9bc,male,journalist,left,moderate_left
05d98a214dadabf11418cac2e29be9bc,male,journalist,left,moderate_left
05d98a214dadabf11418cac2e29be9bc,male,journalist,left,moderate_left
05d98a214dadabf11418cac2e29be9bc,male,journalist,left,moderate_left
05d98a214dadabf11418cac2e29be9bc,male,journalist,left,moderate_left
05d98a214dadabf11418cac2e29be9bc,male,journalist,left,moderate_left
05d98a214dadabf11418cac2e29be9bc,male,journalist,left,moderate_left
05d98a214dadabf11418cac2e29be9bc,male,journalist,left,moderate_left
05d98a214dadabf11418cac2e29be9bc,male,journalist,left,moderate_left
05d98a214dadabf11418cac2e29be9bc,male,journalist,left,moderate_left
05d98a214dadabf11418cac2e29be9bc,male,journalist,left,moderate_left
05d98a214dadabf11418cac2e29be9bc,male,journalist,left,moderate_left
05d98a214dadabf11418cac2e29be9bc,male,journalist,left,moderate_left
05d98a214dadabf11418cac2e29be9bc,male,journalist,left,moderate_left
05d98a214dadabf11418cac2e29be9bc,male,journalist,left,moderate_left
05d98a214dadabf11418cac2e29be9bc,male,journalist,left,moderate_left
05d98a214dadabf11418cac2e29be9bc,male,journalist,left,moderate_left
05d98a214dadabf11418cac2e29be9bc,male,journalist,left,moderate_left
05d98a214dadabf11418cac2e29be9bc,male,journalist,left,moderate_left
05d98a214dadabf11418cac2e29be9bc,male,journalist,left,moderate_left
05d98a214dadabf11418cac2e29be9bc,male,journalist,left,moderate_left
05d98a214dadabf11418cac2e29be9bc,male,journalist,left,moderate_left
05d98a214dadabf11418cac2e29be9bc,male,journalist,left,moderate_left
05d98a214dadabf11418cac2e29be9bc,male,journalist,left,moderate_left
05d98a214dadabf11418cac2e29be9bc,male,journalist,left,moderate_left
05d98a214dadabf11418cac2e29be9bc,male,journalist,left,moderate_left
05d98a214dadabf11418cac2e29be9bc,male,journalist,left,moderate_left
05d98a214dadabf11418cac2e29be9bc,male,journalist,left,moderate_left
06c9c56fcc6ae95a754ce0f53f3e466d,male,journalist,left,moderate_left
06c9c56fcc6ae95a754ce0f53f3e466d,male,journalist,left,moderate_left
06c9c56fcc6ae95a754ce0f53f3e466d,male,journalist,left,moderate_left
06c9c56fcc6ae95a754ce0f53f3e466d,male,journalist,left,moderate_left
06c9c56fcc6ae95a754ce0f53f3e466d,male,journalist,left,moderate_left
06c9c56fcc6ae95a754ce0f53f3e466d,male,journalist,left,moderate_left
06c9c56fcc6ae95a754ce0f53f3e466d,male,journalist,left,moderate_left
06c9c56fcc6ae95a754ce0f53f3e466d,male,journalist,left,moderate_left
06c9c56fcc6ae95a754ce0f53f3e466d,male,journalist,left,moderate_left
06c9c56fcc6ae95a754ce0f53f3e466d,male,journalist,left,moderate_left
06c9c56fcc6ae95a754ce0f53f3e466d,male,journalist,left,moderate_left
06c9c56fcc6ae95a754ce0f53f3e466d,male,journalist,left,moderate_left
06c9c56fcc6ae95a754ce0f53f3e466d,male,journalist,left,moderate_left
06c9c56fcc6ae95a754ce0f53f3e466d,male,journalist,left,moderate_left
06c9c56fcc6ae95a754ce0f53f3e466d,male,journalist,left,moderate_left
06c9c56fcc6ae95a754ce0f53f3e466d,male,journalist,left,moderate_left
06c9c56fcc6ae95a754ce0f53f3e466d,male,journalist,left,moderate_left
06c9c56fcc6ae95a754ce0f53f3e466d,male,journalist,left,moderate_left
06c9c56fcc6ae95a754ce0f53f3e466d,male,journalist,left,moderate_left
06c9c56fcc6ae95a754ce0f53f3e466d,male,journalist,left,moderate_left
06c9c56fcc6ae95a754ce0f53f3e466d,male,journalist,left,moderate_left
06c9c56fcc6ae95a754ce0f53f3e466d,male,journalist,left,moderate_left
06c9c56fcc6ae95a754ce0f53f3e466d,male,journalist,left,moderate_left
06c9c56fcc6ae95a754ce0f53f3e466d,male,journalist,left,moderate_left
06c9c56fcc6ae95a754ce0f53f3e466d,male,journalist,left,moderate_left
06c9c56fcc6ae95a754ce0f53f3e466d,male,journalist,left,moderate_left
06c9c56fcc6ae95a754ce0f53f3e466d,male,journalist,left,moderate_left
06c9c56fcc6ae95a754ce0f53f3e466d,male,journalist,left,moderate_left
